date,summary,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windGust,windBearing,uvIndex,visibility
03/04/2017 20:00,Clear,0,0,19.68,19.68,13.62,0.68,3.59,7.84,93,0.0,10.003
03/04/2017 21:00,Clear,0,0,19.69,19.69,13.73,0.69,2.01,5.95,86,0.0,10.003
03/04/2017 22:00,Clear,0,0,19.72,19.72,14.54,0.72,3.15,7.0,85,0.0,10.003
03/04/2017 23:00,Clear,0,0,19.57,19.57,14.58,0.73,2.61,6.7,85,0.0,10.003
04/04/2017 00:00,Clear,0,0,19.69,19.69,14.43,0.72,2.75,6.63,42,0,10.003
04/04/2017 01:00,Partly Cloudy,0,0,19.25,19.26,15.28,0.78,1.26,1.88,96,0,10.003
04/04/2017 02:00,Partly Cloudy,0,0,19.28,19.38,15.91,0.81,2.64,5.13,119,0,10.003
04/04/2017 03:00,Partly Cloudy,0,0,18.77,18.82,15.5,0.81,2.83,7.21,105,0,8.998
04/04/2017 04:00,Partly Cloudy,0,0,18.72,18.77,15.46,0.81,2.21,4.37,90,0,8.998
04/04/2017 05:00,Partly Cloudy,0,0,18.7,18.76,15.52,0.82,2.28,4.64,82,0,8.005
04/04/2017 06:00,Partly Cloudy,0,0,18.27,18.27,14.73,0.8,2.84,6.77,88,0,8.005
04/04/2017 07:00,Partly Cloudy,0,0,18.27,18.27,14.13,0.77,3.34,6.26,91,0,8.005
04/04/2017 08:00,Clear,0,0,19.02,19.02,14.77,0.76,3.26,6.36,104,1,8.005
04/04/2017 09:00,Clear,0,0,19.39,19.39,14.77,0.75,3.74,7.78,93,3,8.998
04/04/2017 10:00,Clear,0,0,20.0,20.0,14.7,0.72,4.46,6.51,85,6,10.003
04/04/2017 11:00,Clear,0,0,21.49,21.49,15.27,0.68,3.6,6.54,31,8,10.003
04/04/2017 12:00,Clear,0,0,22.06,22.06,15.23,0.65,2.39,6.35,173,10,10.003
04/04/2017 13:00,Partly Cloudy,0,0,22.01,22.01,14.14,0.61,3.16,6.69,105,8,10.003
04/04/2017 14:00,Partly Cloudy,0,0,22.77,22.79,15.78,0.65,3.51,6.14,98,7,10.003
04/04/2017 15:00,Partly Cloudy,0,0,22.34,22.34,14.84,0.63,2.44,5.84,113,5,10.003
04/04/2017 16:00,Partly Cloudy,0,0,21.88,21.88,15.51,0.67,3.13,6.75,54,3,10.003
04/04/2017 17:00,Partly Cloudy,0,0,21.51,21.57,15.97,0.71,3.29,5.97,116,1,10.003
04/04/2017 18:00,Clear,0,0,20.89,21.0,16.34,0.75,2.23,5.33,95,0,10.003
04/04/2017 19:00,Clear,0,0,20.38,20.5,16.33,0.78,2.96,5.35,102,0,10.003
04/04/2017 20:00,Clear,0,0,20.35,20.56,16.99,0.81,2.2,5.98,89,0,10.003
04/04/2017 21:00,Clear,0,0,20.35,20.55,16.9,0.81,3.7,6.06,94,0,10.003
04/04/2017 22:00,Clear,0,0,20.4,20.6,16.94,0.81,1.84,3.86,84,0,8.998
04/04/2017 23:00,Partly Cloudy,0,0,20.08,20.32,17.16,0.83,2.52,6.17,101,0,10.003
05/04/2017 00:00,Partly Cloudy,0,0,20.4,20.62,17.11,0.81,1.1,2.7,112,0,10.003
05/04/2017 01:00,Partly Cloudy,0,0,20.4,20.64,17.26,0.82,1.31,3.27,113,0,8.998
05/04/2017 02:00,Partly Cloudy,0,0,20.27,20.54,17.44,0.84,1.72,3.55,70,0,8.998
05/04/2017 03:00,Partly Cloudy,0,0,19.92,20.14,16.98,0.83,2.73,4.68,70,0,8.005
05/04/2017 04:00,Partly Cloudy,0,0,19.92,20.14,16.98,0.83,1.39,2.93,113,0,8.998
05/04/2017 05:00,Partly Cloudy,0,0,19.88,20.13,17.15,0.84,2.77,5.94,67,0,8.998
05/04/2017 06:00,Partly Cloudy,0,0,19.88,20.08,16.81,0.82,3.23,6.58,96,0,8.998
05/04/2017 07:00,Partly Cloudy,0,0,20.4,20.63,17.18,0.82,1.74,5.58,201,0,8.998
05/04/2017 08:00,Partly Cloudy,0,0,20.67,20.9,17.23,0.81,2.4,4.39,70,1,10.003
05/04/2017 09:00,Partly Cloudy,0,0,21.55,21.82,17.74,0.79,1.69,4.86,111,3,10.003
05/04/2017 10:00,Partly Cloudy,0,0,21.69,21.96,17.7,0.78,2.15,5.24,51,5,10.003
05/04/2017 11:00,Partly Cloudy,0,0,22.94,23.26,18.35,0.75,2.45,5.86,91,7,10.003
05/04/2017 12:00,Partly Cloudy,0,0,22.73,22.98,17.77,0.74,2.5,5.31,91,8,10.003
05/04/2017 13:00,Partly Cloudy,0,0,23.23,23.51,18.06,0.73,2.61,6.54,112,8,8.998
05/04/2017 14:00,Partly Cloudy,0,0,23.61,23.87,17.95,0.71,2.89,5.46,98,7,10.003
05/04/2017 15:00,Partly Cloudy,0,0,24.23,24.37,16.89,0.64,1.95,5.83,108,5,10.003
05/04/2017 16:00,Partly Cloudy,0,0,23.77,24.06,18.19,0.71,3.01,5.75,99,3,10.003
05/04/2017 17:00,Clear,0,0,23.29,23.64,18.71,0.75,2.42,5.72,77,1,10.003
05/04/2017 18:00,Clear,0,0,22.68,23.07,18.89,0.79,2.27,4.15,119,0,10.003
05/04/2017 19:00,Clear,0,0,22.14,22.53,18.73,0.81,2.95,5.24,78,0,10.003
05/04/2017 20:00,Clear,0,0,22.13,22.57,19.17,0.83,1.88,4.07,82,0,10.003
05/04/2017 21:00,Clear,0,0,22.12,22.55,19.1,0.83,2.31,6.07,73,0,10.003
05/04/2017 22:00,Partly Cloudy,0,0,21.67,22.1,18.95,0.85,2.76,5.81,82,0,10.003
05/04/2017 23:00,Partly Cloudy,0,0,21.65,22.13,19.33,0.87,3.03,5.45,84,0,10.003
06/04/2017 00:00,Partly Cloudy,0.0,0.0,21.55,22.0,19.04,0.86,2.82,4.87,108,0,10.003
06/04/2017 01:00,Partly Cloudy,0.0,0.0,21.6,22.07,19.22,0.86,1.95,4.05,129,0,8.998
06/04/2017 02:00,Partly Cloudy,0.0,0.0,21.62,22.14,19.52,0.88,2.26,4.56,74,0,8.005
06/04/2017 03:00,Partly Cloudy,0.0,0.0,21.6,22.08,19.27,0.87,1.63,3.93,85,0,8.005
06/04/2017 04:00,Partly Cloudy,0.0,0.0,21.65,22.13,19.31,0.87,1.28,3.48,123,0,8.998
06/04/2017 05:00,Partly Cloudy,0.0,0.0,21.61,22.13,19.56,0.88,1.71,3.95,79,0,8.998
06/04/2017 06:00,Partly Cloudy,0.0,0.0,21.6,22.08,19.27,0.87,1.56,3.82,108,0,8.005
06/04/2017 07:00,Partly Cloudy,0.0,0.0,21.63,22.1,19.27,0.86,0.68,2.62,109,0,6.994
06/04/2017 08:00,Partly Cloudy,0.0,0.0,21.71,22.23,19.62,0.88,1.69,3.7,47,1,6.994
06/04/2017 09:00,Partly Cloudy,0.0,0.0,22.16,22.67,19.65,0.86,1.87,4.53,89,3,10.003
06/04/2017 10:00,Partly Cloudy,0.0,0.0,22.24,22.74,19.63,0.85,1.48,3.53,94,5,10.003
06/04/2017 11:00,Partly Cloudy,0.0,0.0,22.52,23.02,19.7,0.84,3.07,5.83,60,7,10.003
06/04/2017 12:00,Partly Cloudy,0.0,0.0,22.76,23.26,19.74,0.83,2.0,5.09,78,8,10.003
06/04/2017 13:00,Partly Cloudy,0.0131,0.08,22.76,23.24,19.58,0.82,1.2,5.05,97,8,8.998
06/04/2017 14:00,Partly Cloudy,0.0071,0.08,23.05,23.56,19.91,0.83,2.19,4.41,102,7,10.003
06/04/2017 15:00,Partly Cloudy,0.0,0.0,23.23,23.74,19.92,0.82,0.58,2.24,70,5,6.994
06/04/2017 16:00,Partly Cloudy,0.0,0.0,23.69,24.2,20.01,0.8,0.11,1.57,285,3,6.004
06/04/2017 17:00,Partly Cloudy,0.0,0.0,24.02,24.54,20.15,0.79,0.73,1.57,73,1,10.003
06/04/2017 18:00,Partly Cloudy,0.0,0.0,23.17,23.65,19.7,0.81,1.79,4.58,134,0,10.003
06/04/2017 19:00,Clear,0.0,0.0,22.64,23.13,19.62,0.83,1.87,3.88,125,0,10.003
06/04/2017 20:00,Partly Cloudy,0.0,0.0,22.51,23.06,20.06,0.86,2.48,5.45,91,0,10.003
06/04/2017 21:00,Partly Cloudy,0.0,0.0,22.57,23.12,20.02,0.86,0.43,1.72,99,0,10.003
06/04/2017 22:00,Partly Cloudy,0.0,0.0,22.12,22.6,19.43,0.85,2.74,5.06,122,0,10.003
06/04/2017 23:00,Clear,0.0,0.0,22.45,23.01,20.12,0.87,1.76,3.63,89,0,8.998
07/04/2017 00:00,Clear,0,0,22.12,22.62,19.56,0.85,3.13,5.84,135,0,10.003
07/04/2017 01:00,Clear,0,0,22.08,22.56,19.41,0.85,1.6,3.48,112,0,10.003
07/04/2017 02:00,Clear,0,0,21.95,22.49,19.78,0.87,1.79,3.38,82,0,8.998
07/04/2017 03:00,Clear,0,0,22.08,22.55,19.35,0.85,1.5,2.96,119,0,8.998
07/04/2017 04:00,Clear,0,0,22.05,22.48,19.08,0.83,0.3,1.09,141,0,8.998
07/04/2017 05:00,Clear,0,0,21.93,22.43,19.56,0.86,1.37,3.14,68,0,5.002
07/04/2017 06:00,Clear,0,0,22.05,22.54,19.5,0.85,0.15,0.15,63,0,8.005
07/04/2017 07:00,Clear,0,0,22.05,22.54,19.5,0.85,0.07,0.08,135,0,6.004
07/04/2017 08:00,Clear,0,0,22.78,23.23,19.41,0.81,0.74,1.83,99,1,8.005
07/04/2017 09:00,Clear,0,0,24.62,24.95,18.69,0.7,0.71,2.61,107,4,8.005
07/04/2017 10:00,Clear,0,0,25.46,25.85,19.21,0.68,0.27,2.16,106,6,10.003
07/04/2017 11:00,Partly Cloudy,0,0,26.0,26.39,19.32,0.67,1.03,1.91,95,7,10.003
07/04/2017 12:00,Partly Cloudy,0,0,26.86,28.17,19.45,0.64,0.51,1.71,147,8,8.005
07/04/2017 13:00,Partly Cloudy,0,0,27.38,28.9,19.89,0.64,0.42,2.05,174,8,10.003
07/04/2017 14:00,Partly Cloudy,0,0,26.83,28.57,20.87,0.7,0.77,0.77,131,7,10.003
07/04/2017 15:00,Partly Cloudy,0,0,25.99,26.47,20.07,0.7,1.17,3.54,254,5,10.003
07/04/2017 16:00,Partly Cloudy,0,0,25.38,25.9,20.4,0.74,0.7,3.21,183,3,10.003
07/04/2017 17:00,Partly Cloudy,0,0,25.26,25.76,20.2,0.74,0.68,1.86,140,1,10.003
07/04/2017 18:00,Partly Cloudy,0,0,24.85,25.29,19.65,0.73,0.36,1.38,150,0,10.003
07/04/2017 19:00,Clear,0,0,24.83,25.29,19.78,0.74,0.26,1.7,137,0,10.003
07/04/2017 20:00,Clear,0,0,24.07,24.57,19.98,0.78,0.51,0.51,148,0,10.003
07/04/2017 21:00,Clear,0,0,24.08,24.5,19.32,0.75,0.22,0.31,175,0,10.003
07/04/2017 22:00,Partly Cloudy,0,0,21.42,21.64,17.36,0.78,1.37,1.37,346,0,10.003
07/04/2017 23:00,Partly Cloudy,0,0,21.47,21.69,17.34,0.77,1.34,1.34,358,0,10.003
08/04/2017 00:00,Partly Cloudy,0,0,23.49,23.92,19.4,0.78,0.37,0.37,165,0,10.003
08/04/2017 01:00,Partly Cloudy,0,0,23.16,23.62,19.47,0.8,0.34,0.41,163,0,10.003
08/04/2017 02:00,Partly Cloudy,0,0,22.73,23.25,19.84,0.84,0.64,0.64,88,0,8.005
08/04/2017 03:00,Partly Cloudy,0,0,22.95,23.49,20.05,0.84,0.66,0.66,114,0,8.998
08/04/2017 04:00,Partly Cloudy,0,0,22.55,23.05,19.69,0.84,0.42,0.7,165,0,8.998
08/04/2017 05:00,Partly Cloudy,0,0,22.32,22.89,20.08,0.87,0.6,0.6,133,0,8.998
08/04/2017 06:00,Partly Cloudy,0,0,22.51,23.06,20.05,0.86,0.4,1.33,122,0,8.998
08/04/2017 07:00,Partly Cloudy,0,0,22.61,23.18,20.2,0.86,0.28,1.92,113,0,10.003
08/04/2017 08:00,Partly Cloudy,0,0,23.08,23.72,20.88,0.87,0.93,2.4,75,1,6.994
08/04/2017 09:00,Clear,0,0,23.84,24.47,20.94,0.84,0.47,0.69,125,4,10.003
08/04/2017 10:00,Clear,0,0,25.28,25.89,21.12,0.78,0.46,2.33,121,6,10.003
08/04/2017 11:00,Partly Cloudy,0,0,26.1,27.71,21.6,0.76,0.75,1.21,105,7,10.003
08/04/2017 12:00,Partly Cloudy,0,0,27.52,29.66,21.34,0.69,0.57,2.66,166,8,10.003
08/04/2017 13:00,Partly Cloudy,0,0,26.95,28.97,21.56,0.72,1.0,4.19,221,8,10.003
08/04/2017 14:00,Partly Cloudy,0,0,26.49,28.23,21.32,0.73,1.68,4.2,140,7,10.003
08/04/2017 15:00,Partly Cloudy,0,0,26.51,28.22,21.18,0.73,1.63,3.27,351,5,10.003
08/04/2017 16:00,Partly Cloudy,0,0,27.3,29.23,20.99,0.68,1.11,3.78,76,3,10.003
08/04/2017 17:00,Partly Cloudy,0,0,26.32,27.96,21.22,0.74,1.68,3.25,136,1,10.003
08/04/2017 18:00,Partly Cloudy,0,0,25.15,25.76,21.08,0.78,2.18,4.16,113,0,10.003
08/04/2017 19:00,Clear,0,0,24.24,24.87,21.0,0.82,1.52,3.8,108,0,10.003
08/04/2017 20:00,Clear,0,0,23.73,24.37,21.02,0.85,1.91,4.08,131,0,10.003
08/04/2017 21:00,Clear,0,0,23.63,24.2,20.4,0.82,1.25,2.63,135,0,10.003
08/04/2017 22:00,Clear,0,0,20.26,20.41,16.53,0.79,2.68,3.57,50,0,10.003
08/04/2017 23:00,Clear,0,0,20.59,20.82,17.26,0.81,2.47,2.81,48,0,10.003
09/04/2017 00:00,Clear,0.0,0.0,23.57,24.14,20.45,0.83,1.63,2.63,100,0,10.003
09/04/2017 01:00,Clear,0.0,0.0,23.18,23.74,20.32,0.84,1.2,2.63,53,0,10.003
09/04/2017 02:00,Partly Cloudy,0.0,0.0,22.93,23.52,20.43,0.86,1.08,2.73,130,0,10.003
09/04/2017 03:00,Partly Cloudy,0.0,0.0,23.12,23.7,20.44,0.85,0.41,1.57,134,0,10.003
09/04/2017 04:00,Partly Cloudy,0.0,0.0,23.12,23.71,20.49,0.85,0.64,2.06,141,0,10.003
09/04/2017 05:00,Partly Cloudy,0.0,0.0,22.82,23.44,20.62,0.87,1.64,2.65,103,0,10.003
09/04/2017 06:00,Partly Cloudy,0.0,0.0,23.06,23.65,20.45,0.85,1.12,2.39,134,0,10.003
09/04/2017 07:00,Partly Cloudy,0.0,0.0,23.15,23.71,20.27,0.84,1.59,3.52,129,0,10.003
09/04/2017 08:00,Partly Cloudy,0.0124,0.08,23.51,24.16,21.04,0.86,2.06,4.03,130,1,10.003
09/04/2017 09:00,Partly Cloudy,0.0082,0.08,24.61,25.26,21.25,0.82,1.07,3.0,166,3,10.003
09/04/2017 10:00,Partly Cloudy,0.0,0.0,25.19,25.84,21.38,0.79,1.74,4.46,232,6,10.003
09/04/2017 11:00,Partly Cloudy,0.0,0.0,25.89,26.59,21.88,0.79,3.09,7.29,124,7,10.003
09/04/2017 12:00,Partly Cloudy,0.0,0.0,25.79,26.51,22.05,0.8,2.72,6.81,145,8,10.003
09/04/2017 13:00,Partly Cloudy,0.0,0.0,26.25,28.08,22.22,0.79,2.62,6.55,129,8,10.003
09/04/2017 14:00,Humid and Partly Cloudy,0.0,0.0,26.44,28.47,22.49,0.79,3.32,8.57,163,7,10.003
09/04/2017 15:00,Humid and Partly Cloudy,0.0,0.0,25.81,26.56,22.24,0.81,3.24,7.94,184,5,10.003
09/04/2017 16:00,Partly Cloudy,0.0,0.0,25.37,26.11,22.09,0.82,3.98,8.49,122,3,10.003
09/04/2017 17:00,Humid and Partly Cloudy,0.0,0.0,25.54,26.3,22.35,0.83,3.93,7.96,174,1,10.003
09/04/2017 18:00,Humid and Partly Cloudy,0.0164,0.08,25.35,26.11,22.29,0.83,2.92,8.04,121,0,10.003
09/04/2017 19:00,Humid and Partly Cloudy,0.0214,0.08,25.28,26.04,22.26,0.83,3.72,8.52,180,0,10.003
09/04/2017 20:00,Humid and Partly Cloudy,0.0246,0.08,25.3,26.09,22.48,0.84,3.73,8.07,143,0,10.003
09/04/2017 21:00,Partly Cloudy,0.0328,0.08,25.23,25.99,22.19,0.83,4.11,9.28,166,0,10.003
09/04/2017 22:00,Humid and Partly Cloudy,0.0284,0.08,25.28,26.06,22.4,0.84,2.11,6.81,89,0,10.003
09/04/2017 23:00,Humid and Partly Cloudy,0.0246,0.08,25.31,26.11,22.53,0.85,2.69,7.03,156,0,10.003
10/04/2017 00:00,Humid and Partly Cloudy,0.0214,0.08,25.31,26.09,22.4,0.84,2.91,8.51,82,0,10.003
10/04/2017 01:00,Humid and Partly Cloudy,0.0214,0.08,25.32,26.11,22.45,0.84,3.28,8.23,222,0,10.003
10/04/2017 02:00,Humid and Partly Cloudy,0.0214,0.08,25.29,26.09,22.53,0.85,2.8,9.83,167,0,10.003
10/04/2017 03:00,Humid and Partly Cloudy,0.018,0.08,25.28,26.06,22.4,0.84,2.4,7.7,155,0,10.003
10/04/2017 04:00,Humid and Partly Cloudy,0.0082,0.08,25.28,26.06,22.4,0.84,2.14,7.14,110,0,10.003
10/04/2017 05:00,Humid and Partly Cloudy,0.018,0.08,25.23,26.04,22.57,0.85,2.61,9.39,167,0,10.003
10/04/2017 06:00,Humid and Partly Cloudy,0.0262,0.08,25.28,26.08,22.53,0.85,1.57,5.85,167,0,10.003
10/04/2017 07:00,Humid and Partly Cloudy,0.0294,0.08,25.28,26.1,22.7,0.86,1.74,5.99,139,0,10.003
10/04/2017 08:00,Humid and Partly Cloudy,0.0335,0.08,25.35,26.18,22.73,0.85,2.36,5.62,164,1,10.003
10/04/2017 09:00,Humid and Partly Cloudy,0.0328,0.08,25.75,26.57,22.85,0.84,1.51,5.8,172,3,10.003
10/04/2017 10:00,Humid and Partly Cloudy,0.0246,0.08,26.25,28.25,22.9,0.82,2.26,6.08,239,6,10.003
10/04/2017 11:00,Humid and Partly Cloudy,0.0246,0.08,26.57,28.89,23.08,0.81,4.14,8.6,195,7,10.003
10/04/2017 12:00,Humid and Partly Cloudy,0.0197,0.08,26.38,28.49,22.88,0.81,4.76,9.57,293,8,10.003
10/04/2017 13:00,Humid and Partly Cloudy,0.0197,0.08,26.89,29.53,23.21,0.8,3.6,8.34,265,8,10.003
10/04/2017 14:00,Humid and Partly Cloudy,0.0391,0.08,26.19,28.14,22.95,0.82,4.56,8.18,162,7,10.003
10/04/2017 15:00,Humid and Partly Cloudy,0.0423,0.08,25.92,27.62,22.87,0.83,5.81,13.17,289,5,10.003
10/04/2017 16:00,Humid and Partly Cloudy,0.049,0.08,25.92,27.6,22.71,0.82,5.3,11.43,295,3,10.003
10/04/2017 17:00,Humid and Partly Cloudy,0.0504,0.09,25.99,27.73,22.81,0.83,4.94,12.23,204,1,10.003
10/04/2017 18:00,Humid and Partly Cloudy,0.0391,0.08,25.96,27.68,22.72,0.82,4.32,11.85,326,0,10.003
10/04/2017 19:00,Humid and Partly Cloudy,0.049,0.08,25.88,27.52,22.8,0.83,3.17,9.31,285,0,10.003
10/04/2017 20:00,Humid and Partly Cloudy,0.0391,0.08,25.84,26.66,22.79,0.83,3.83,8.26,232,0,10.003
10/04/2017 21:00,Humid and Partly Cloudy,0.0423,0.08,25.92,27.62,22.87,0.83,3.18,10.43,151,0,10.003
10/04/2017 22:00,Humid and Partly Cloudy,0.0456,0.08,25.92,27.62,22.87,0.83,2.75,8.63,214,0,10.003
10/04/2017 23:00,Humid and Partly Cloudy,0.0243,0.08,25.88,27.57,23.07,0.85,3.08,8.14,209,0,10.003
11/04/2017 00:00,Humid and Partly Cloudy,0.0142,0.08,25.89,27.59,23.03,0.84,1.73,7.81,220,0,10.003
11/04/2017 01:00,Drizzle and Humid,0.1284,0.9,25.41,26.22,22.68,0.85,2.26,7.25,212,0,10.003
11/04/2017 02:00,Light Rain and Humid,0.4407,0.9,25.32,26.2,23.15,0.88,1.01,1.01,216,0,6.994
11/04/2017 03:00,Light Rain and Humid,0.3329,0.9,25.34,26.19,22.96,0.87,0.53,0.65,145,0,8.005
11/04/2017 04:00,Drizzle and Humid,0.1087,0.9,25.37,26.22,22.93,0.86,1.24,3.68,212,0,10.003
11/04/2017 05:00,Humid and Partly Cloudy,0.0,0.0,25.11,25.95,22.86,0.87,0.62,2.36,186,0,8.005
11/04/2017 06:00,Humid and Partly Cloudy,0.0,0.0,25.27,26.1,22.74,0.86,0.34,0.34,117,0,5.002
11/04/2017 07:00,Humid,0.0,0.0,25.27,26.1,22.77,0.86,0.3,1.02,149,0,5.002
11/04/2017 08:00,Humid and Partly Cloudy,0.0,0.0,25.3,26.18,23.13,0.88,0.69,2.36,187,1,6.994
11/04/2017 09:00,Humid and Partly Cloudy,0.0,0.0,25.88,27.62,23.31,0.86,1.16,3.4,143,3,8.005
11/04/2017 10:00,Humid and Partly Cloudy,0.0066,0.08,25.86,27.53,23.15,0.85,2.24,4.98,214,6,10.003
11/04/2017 11:00,Humid and Partly Cloudy,0.0147,0.08,26.58,29.11,23.63,0.84,2.21,6.02,204,7,10.003
11/04/2017 12:00,Humid and Partly Cloudy,0.0,0.0,26.43,28.73,23.39,0.83,1.65,4.79,206,8,10.003
11/04/2017 13:00,Humid and Partly Cloudy,0.0,0.0,26.54,28.98,23.47,0.83,2.45,7.66,163,8,10.003
11/04/2017 14:00,Humid and Partly Cloudy,0.0,0.0,26.88,29.66,23.57,0.82,3.71,8.74,232,7,10.003
11/04/2017 15:00,Humid and Partly Cloudy,0.0,0.0,26.51,28.91,23.42,0.83,1.59,4.89,189,5,10.003
11/04/2017 16:00,Humid and Partly Cloudy,0.023,0.08,26.47,28.78,23.28,0.83,1.51,4.38,146,3,10.003
11/04/2017 17:00,Humid and Partly Cloudy,0.0294,0.08,26.48,28.88,23.5,0.84,2.18,7.11,210,1,10.003
11/04/2017 18:00,Humid and Partly Cloudy,0.0115,0.08,26.47,28.81,23.39,0.83,1.13,3.89,262,0,10.003
11/04/2017 19:00,Rain and Humid,1.0775,0.9,25.97,27.78,23.25,0.85,1.81,6.39,267,0,10.003
11/04/2017 20:00,Humid and Partly Cloudy,0.0147,0.08,25.64,26.55,23.47,0.88,1.83,6.72,180,0,3.296
11/04/2017 21:00,Humid and Partly Cloudy,0.0099,0.08,25.62,26.5,23.25,0.87,1.81,6.15,221,0,4.1
11/04/2017 22:00,Partly Cloudy,0.0279,0.08,24.2,24.92,21.7,0.86,0.57,3.19,298,0,6.004
11/04/2017 23:00,Light Rain,0.5584,0.97,22.89,23.54,20.83,0.88,2.31,4.73,303,0,4.8
12/04/2017 00:00,Partly Cloudy,0.0593,0.16,22.23,22.79,20.05,0.87,2.07,4.86,285,0,3.296
12/04/2017 01:00,Partly Cloudy,0.0294,0.08,22.23,22.79,20.02,0.87,2.19,5.01,233,0,3.804
12/04/2017 02:00,Partly Cloudy,0.0441,0.08,22.1,22.66,20.01,0.88,2.4,3.71,322,0,5.648
12/04/2017 03:00,Partly Cloudy,0.0115,0.08,21.75,22.25,19.53,0.87,0.77,0.84,325,0,7.665
12/04/2017 04:00,Partly Cloudy,0.0,0.0,21.29,21.74,19.02,0.87,1.08,2.54,296,0,8.998
12/04/2017 05:00,Partly Cloudy,0.0,0.0,21.0,21.38,18.39,0.85,1.55,1.75,347,0,10.003
12/04/2017 06:00,Partly Cloudy,0.0,0.0,20.3,20.57,17.46,0.84,2.89,6.63,121,0,10.003
12/04/2017 07:00,Partly Cloudy,0.0,0.0,19.36,19.56,16.67,0.84,0.75,3.09,234,0,10.003
12/04/2017 08:00,Partly Cloudy,0.0,0.0,19.65,19.92,17.26,0.86,1.34,1.34,23,1,10.003
12/04/2017 09:00,Partly Cloudy,0.0178,0.08,19.48,19.69,16.79,0.84,2.38,6.21,181,3,10.003
12/04/2017 10:00,Partly Cloudy,0.0,0.0,20.47,20.71,17.28,0.82,2.35,9.64,96,6,10.003
12/04/2017 11:00,Partly Cloudy,0.0,0.0,20.36,20.55,16.86,0.8,3.42,7.98,38,7,10.003
12/04/2017 12:00,Partly Cloudy,0.0,0.0,20.37,20.55,16.75,0.8,1.24,4.51,291,8,10.003
12/04/2017 13:00,Partly Cloudy,0.0,0.0,20.37,20.5,16.41,0.78,1.16,5.12,97,8,10.003
12/04/2017 14:00,Partly Cloudy,0.0,0.0,20.27,20.4,16.36,0.78,2.23,4.53,20,7,10.003
12/04/2017 15:00,Partly Cloudy,0.0,0.0,20.28,20.42,16.45,0.79,1.24,4.41,111,5,10.003
12/04/2017 16:00,Light Rain,0.633,0.9,18.99,19.14,16.21,0.84,1.96,6.05,268,3,2.199
12/04/2017 17:00,Heavy Rain,6.9813,0.9,19.32,19.55,16.9,0.86,4.94,12.54,115,1,5.002
12/04/2017 18:00,Rain,2.335,0.9,18.7,18.86,16.21,0.85,4.43,9.25,86,0,10.003
12/04/2017 19:00,Partly Cloudy,0.0246,0.08,18.32,18.39,15.46,0.83,1.25,4.38,109,0,10.003
12/04/2017 20:00,Partly Cloudy,0.0,0.0,18.62,18.73,15.84,0.84,1.98,5.19,83,0,10.003
12/04/2017 21:00,Partly Cloudy,0.0,0.0,19.18,19.24,15.62,0.8,1.78,4.62,329,0,10.003
12/04/2017 22:00,Partly Cloudy,0.0,0.0,19.18,19.24,15.6,0.8,2.37,4.93,20,0,10.003
12/04/2017 23:00,Partly Cloudy,0.018,0.08,19.03,19.08,15.52,0.8,1.47,2.31,44,0,10.003
13/04/2017 00:00,Partly Cloudy,0.0,0.0,19.1,19.18,15.74,0.81,1.34,3.78,78,0,10.003
13/04/2017 01:00,Partly Cloudy,0.0,0.0,19.12,19.19,15.74,0.81,0.78,3.23,74,0,10.003
13/04/2017 02:00,Partly Cloudy,0.0,0.0,18.45,18.47,15.16,0.81,1.4,1.4,7,0,10.003
13/04/2017 03:00,Partly Cloudy,0.0,0.0,18.05,18.05,14.62,0.8,1.25,3.52,77,0,10.003
13/04/2017 04:00,Partly Cloudy,0.0,0.0,18.05,18.05,14.46,0.8,0.82,2.14,120,0,10.003
13/04/2017 05:00,Partly Cloudy,0.0,0.0,17.98,17.98,14.38,0.79,0.87,0.87,45,0,10.003
13/04/2017 06:00,Partly Cloudy,0.0,0.0,17.99,17.99,14.19,0.78,0.47,1.98,106,0,10.003
13/04/2017 07:00,Partly Cloudy,0.0,0.0,17.99,17.99,13.95,0.77,1.5,3.86,110,0,10.003
13/04/2017 08:00,Partly Cloudy,0.0,0.0,18.05,18.05,14.34,0.79,1.65,3.76,5,1,10.003
13/04/2017 09:00,Partly Cloudy,0.0,0.0,18.55,18.55,14.67,0.78,1.67,5.01,109,3,10.003
13/04/2017 10:00,Partly Cloudy,0.0,0.0,18.57,18.57,14.69,0.78,2.02,8.03,224,6,10.003
13/04/2017 11:00,Partly Cloudy,0.0,0.0,18.65,18.65,15.03,0.8,1.75,5.68,67,7,10.003
13/04/2017 12:00,Partly Cloudy,0.0,0.0,19.72,19.75,15.5,0.77,0.56,1.25,79,8,10.003
13/04/2017 13:00,Partly Cloudy,0.0,0.0,20.24,20.24,14.81,0.71,1.34,3.56,207,8,10.003
13/04/2017 14:00,Partly Cloudy,0.0,0.0,20.23,20.23,13.6,0.66,0.97,2.8,359,7,8.998
13/04/2017 15:00,Partly Cloudy,0.0,0.0,20.26,20.26,12.86,0.62,0.89,2.77,157,5,6.994
13/04/2017 16:00,Partly Cloudy,0.0,0.0,19.96,19.96,12.31,0.61,1.36,3.48,99,3,5.002
13/04/2017 17:00,Partly Cloudy,0.0,0.0,19.92,19.92,13.7,0.67,1.54,3.72,76,1,5.002
